danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.707,0.941,1,-2.606,0,0.041,0.0173,3.65e-05,0.134,0.337,99.013,audio_features,3bHI0o9TLQ2jJzjr0ES7dX,spotify:track:3bHI0o9TLQ2jJzjr0ES7dX,https://api.spotify.com/v1/tracks/3bHI0o9TLQ2jJzjr0ES7dX,https://api.spotify.com/v1/audio-analysis/3bHI0o9TLQ2jJzjr0ES7dX,189152,4
0.765,0.89,5,-4.608,0,0.0824,0.502,0.0,0.0423,0.918,99.961,audio_features,3NKuSd9Qa5fzwhqiuKYFh4,spotify:track:3NKuSd9Qa5fzwhqiuKYFh4,https://api.spotify.com/v1/tracks/3NKuSd9Qa5fzwhqiuKYFh4,https://api.spotify.com/v1/audio-analysis/3NKuSd9Qa5fzwhqiuKYFh4,226696,4
0.702,0.773,11,-4.79,1,0.0618,0.0469,0.0,0.171,0.72,133.892,audio_features,3jSq65O4TQrUvzKJt0S18z,spotify:track:3jSq65O4TQrUvzKJt0S18z,https://api.spotify.com/v1/tracks/3jSq65O4TQrUvzKJt0S18z,https://api.spotify.com/v1/audio-analysis/3jSq65O4TQrUvzKJt0S18z,238994,4
0.623,0.924,4,-4.481,0,0.142,0.00764,2.73e-06,0.557,0.506,135.968,audio_features,6HQbaD0RomfUPO4KK866oI,spotify:track:6HQbaD0RomfUPO4KK866oI,https://api.spotify.com/v1/tracks/6HQbaD0RomfUPO4KK866oI,https://api.spotify.com/v1/audio-analysis/6HQbaD0RomfUPO4KK866oI,306582,4
0.901,0.75,1,-4.147,1,0.201,0.019,6.58e-05,0.0528,0.42,90.0,audio_features,1KUbKsFnBrt4cWujEmZ6GP,spotify:track:1KUbKsFnBrt4cWujEmZ6GP,https://api.spotify.com/v1/tracks/1KUbKsFnBrt4cWujEmZ6GP,https://api.spotify.com/v1/audio-analysis/1KUbKsFnBrt4cWujEmZ6GP,219491,4
0.737,0.887,1,-5.017,1,0.1,0.0335,0.000168,0.0604,0.423,102.028,audio_features,0k2modGW9JkPeVZSYQvWhz,spotify:track:0k2modGW9JkPeVZSYQvWhz,https://api.spotify.com/v1/tracks/0k2modGW9JkPeVZSYQvWhz,https://api.spotify.com/v1/audio-analysis/0k2modGW9JkPeVZSYQvWhz,186602,4
0.82,0.782,4,-4.289,0,0.0591,0.417,0.0,0.0831,0.853,116.978,audio_features,3euOpzKAHg3floSr6TgTRw,spotify:track:3euOpzKAHg3floSr6TgTRw,https://api.spotify.com/v1/tracks/3euOpzKAHg3floSr6TgTRw,https://api.spotify.com/v1/audio-analysis/3euOpzKAHg3floSr6TgTRw,167007,4
0.708,0.946,7,-4.519,1,0.0434,0.128,0.0,0.559,0.477,130.99,audio_features,1qtl3vB0uqciZ94g3S6TO7,spotify:track:1qtl3vB0uqciZ94g3S6TO7,https://api.spotify.com/v1/tracks/1qtl3vB0uqciZ94g3S6TO7,https://api.spotify.com/v1/audio-analysis/1qtl3vB0uqciZ94g3S6TO7,289354,4
0.832,0.477,0,-6.949,1,0.0481,0.00725,6.47e-05,0.205,0.844,101.997,audio_features,39vrbjCMTRXEdiIr2IsBgd,spotify:track:39vrbjCMTRXEdiIr2IsBgd,https://api.spotify.com/v1/tracks/39vrbjCMTRXEdiIr2IsBgd,https://api.spotify.com/v1/audio-analysis/39vrbjCMTRXEdiIr2IsBgd,181765,4
0.73,0.656,11,-5.07,1,0.0294,0.00797,0.00271,0.108,0.743,131.04,audio_features,4AoQVhME8Ko6LNm4lV2wwQ,spotify:track:4AoQVhME8Ko6LNm4lV2wwQ,https://api.spotify.com/v1/tracks/4AoQVhME8Ko6LNm4lV2wwQ,https://api.spotify.com/v1/audio-analysis/4AoQVhME8Ko6LNm4lV2wwQ,254351,4
